,Smiles,ID
1814,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc3c(cc2Oc2ccc(cc2)*)cccc3)cc1,P130372.mol
1815,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc3c(cc2Oc2ccc(cc2)N2C(=O)c4c(C2=O)cc(cc4)C(=O)*)cccc3)cc1,P130373.mol
1816,*N1C(=O)c2c(C1=O)cc(cc2)S(=O)(=O)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc3c(cc2Oc2ccc(cc2)*)cccc3)cc1,P130374.mol
1817,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)OCCN(c2ccc(cc2)N=Nc2ccc(cc2)[N+](=O)[O-])CC)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,P134255.mol
1818,*N(C(=O)c1cc(ccc1)C(=O)*)c1ccccc1,P134318.mol
1819,*N(C(=O)c1ccc(cc1)C(=O)*)c1ccccc1,P134319.mol
1820,*N(C(=O)c1c(cc(cc1)C(=O)*)Sc1ccccc1)c1ccccc1,P134320.mol
1821,*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2c2ccccc2)c2ccc(cc2)c2cc(c(c(c2)c2ccccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)c2ccccc2)c2ccccc2)cc1,P134344.mol
1822,*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)*)cc1,P134352.mol
1823,*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCOC(=O)OCCCCCCOC(=O)OCCC*)cc1,P134363.mol
1824,*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCOC(=O)OCCCOC(=O)OCCCCCC*)cc1,P134364.mol
1825,*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCC*)cc1,P134365.mol
1826,*C1C(=O)N(C(=O)C1*)c1c(cccc1CC)CC,P134413.mol
1827,*C1C(=O)N(C(=O)C1*)c1c(cccc1)C,P134415.mol
1828,*C1C(=O)N(C(=O)C1C(C*)(C)C)c1c(cccc1CC)CC,P134416.mol
1829,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2nc3c([nH]2)cccc3)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,P134422.mol
1830,*c1cc2c(C(=O)N(C2=O)c2cc3c(C(CC3(c3ccc(cc3)N3C(=O)c4c(C3=O)cc(cc4)C(=O)*)C)(C)C)cc2)cc1,P134425.mol
1831,*C1C(=O)N(C(=O)C1*)c1c(cccc1)C(=O)OC,P134429.mol
1832,*C1C(=O)N(C(=O)C1*)c1c(cccc1)C(=O)OCC,P134430.mol
1833,*C1C(=O)N(C(=O)C1*)c1c(cccc1)C(=O)OCCCC,P134431.mol
1834,*C1(C(=O)N(C(=O)C1)c1ccccc1)C*,P134462.mol
1835,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2c(=O)oc3c(cccc3)n2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,P139025.mol
1836,*OC(=O)c1ccc(cc1)CCCCCCc1ccc(cc1)C(=O)*,P140010.mol
1837,*OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C)C,P140011.mol
1838,*OC(=O)c1ccc(cc1)Cc1ccc(cc1)C(=O)*,P140012.mol
1839,*OC(=O)c1ccc(cc1)CCCCCc1ccc(cc1)C(=O)*,P140014.mol
1840,*OC(=O)Cc1ccc(cc1)CC(=O)*,P140015.mol
1841,*OC(=O)c1ccc(cc1)CCCCc1ccc(cc1)C(=O)*,P140025.mol
1842,*OC(=O)c1ccc(cc1)C(C(C(c1ccc(cc1)C(=O)*)(F)F)(F)F)(F)F,P140031.mol
1843,*OC(=O)c1cc(ccc1)C(=O)*,P140032.mol
1844,*C1(C(=O)OC(=O)C(C1)(C*)C)C,P140033.mol
1845,*C1C(=O)OC(=O)C(C1)C*,P144509.mol
1846,*OC(=O)OCCCCCC*,P150001.mol
1847,*OC1C(C(C1(C)C)OC(=O)*)(C)C,P150002.mol
1848,*OC(=O)OCC(C(C(C(C*)(F)F)(F)F)(F)F)(F)F,P150003.mol
1849,*Oc1ccc(cc1)Cc1ccc(cc1)OC(=O)*,P150004.mol
1850,*Oc1c(cc(cc1)Cc1cc(c(cc1)OC(=O)*)C)C,P150006.mol
1851,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)C,P150007.mol
1852,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)CCC,P150008.mol
1853,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)C(C)C,P150009.mol
1854,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)c1ccccc1,P150010.mol
1855,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C)C,P150011.mol
1856,*Oc1cc(c(cc1)C(c1c(cc(cc1)OC(=O)*)C)c1ccccc1)C,P150014.mol
1857,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CC)C,P150015.mol
1858,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CCC)C,P150017.mol
1859,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)*)C)(C)C)C,P150022.mol
1860,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)*)Cl)(C)C)Cl,P150025.mol
1861,*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OC(=O)*)Cl)(C)C)Cl,P150028.mol
1862,*Oc1c(cc(cc1Br)C(c1cc(c(c(c1)Br)OC(=O)*)Br)(C)C)Br,P150029.mol
1863,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)C,P150030.mol
1864,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CCC)CCC,P150034.mol
1865,*Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)OC(=O)*,P150036.mol
1866,*Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC(=O)*,P150037.mol
1867,*Oc1c(cc(cc1)C1(CCCCC1)c1cc(c(cc1)OC(=O)*)C)C,P150038.mol
1868,*Oc1c(cc(cc1Cl)C1(CCCCC1)c1cc(c(c(c1)Cl)OC(=O)*)Cl)Cl,P150039.mol
1869,*Oc1c(cc(cc1)C1(CCCCC1)c1cc(c(cc1)OC(=O)*)Cl)Cl,P150040.mol
1870,*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)*,P150043.mol
1871,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)c1ccccc1,P150044.mol
1872,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C(F)(F)F)C(F)(F)F,P150045.mol
1873,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C(Cl)(F)F)C(Cl)(F)F,P150046.mol
1874,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)C#N,P150047.mol
1875,*Oc1cc(ccc1)C(C(C(c1cc(ccc1)OC(=O)*)(F)F)(F)F)(F)F,P150051.mol
1876,*Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C)C)(C)C,P150054.mol
1877,*Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OC(=O)*)C)(C)C)C,P150062.mol
1878,*Oc1ccc(cc1)Cc1ccc(cc1)OC(=S)*,P150073.mol
1879,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)C,P150074.mol
1880,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)CC,P150075.mol
1881,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)CCC,P150076.mol
1882,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)C(C)C,P150077.mol
1883,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)C(CC)CC,P150078.mol
1884,*Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)OC(=S)*,P150079.mol
1885,*Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC(=S)*,P150080.mol
1886,*Oc1ccc(cc1)C1(CCC(CC1)C)c1ccc(cc1)OC(=S)*,P150081.mol
1887,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)c1ccccc1,P150082.mol
1888,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)c1c2c(ccc1)cccc2,P150083.mol
1889,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)(C)C,P150084.mol
1890,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)(CC)C,P150085.mol
1891,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)(CC(C)C)C,P150086.mol
1892,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)(CC)CC,P150087.mol
1893,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)(c1ccccc1)C,P150088.mol
1894,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)*)(CC)c1ccccc1,P150089.mol
1895,*OC(=O)OCCCC*,P150101.mol
1896,*OC(=O)OCCCCCCCCCC*,P150102.mol
1897,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)*)C(C)C)(C)C)C(C)C,P150109.mol
1898,*Oc1cc(c(c(c1)Br)C(c1c(cc(cc1Br)OC(=O)*)Br)(C)C)Br,P150110.mol
1899,*Oc1cc(c(c(c1)Cl)C(c1c(cc(cc1Cl)OC(=O)*)Cl)(C)C)Cl,P150111.mol
1900,*OC(=O)OCCCCC*,P150114.mol
1901,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)Oc1ccc(cc1)*,P150123.mol
1902,*Oc1ccc(cc1)C(=C(Cl)Cl)c1ccc(cc1)OC(=O)*,P150124.mol
1903,*Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)OC(=O)*,P150142.mol
1904,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)C(Cl)(Cl)Cl,P150143.mol
1905,*OC(=O)OCC(CS(=O)(=O)CC(C*)(C)C)(C)C,P154565.mol
1906,*Oc1c(cc(cc1C)C(c1cc(c(c(c1)Cl)OC(=O)*)C)(C)C)Cl,P154570.mol
1907,*NCC*,P160001.mol
1908,*N(CC*)C(=O)C,P160002.mol
1909,*N(CC*)C(=O)CC,P160003.mol
1910,*N(CC*)C(=O)CCC,P160004.mol
1911,*N(CC*)C(=O)C(C)C,P160005.mol
1912,*N(CC*)C(=O)CCCC,P160006.mol
1913,*N(CC*)C(=O)CC(C)C,P160007.mol
1914,*N(CC*)C(=O)CCCCC,P160009.mol
1915,*N(CCC*)C(=O)CCCCC,P160010.mol
1916,*N(CC*)C(=O)CCCCCC,P160011.mol
1917,*N(CC*)C(=O)CCCCCCC,P160012.mol
1918,*N(CC*)C(=O)CCCCCCCCCCC,P160013.mol
1919,*N(CC*)C(=O)CCCCCCCCCCCCCCCCC,P160014.mol
1920,*N(CC*)C(=O)c1ccccc1,P160016.mol
1921,*N(CCC*)C(=O)c1ccccc1,P160017.mol
1922,*N(CC*)C(=O)c1cc2c(cc1)cccc2,P160019.mol
1923,*N(CCC*)C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,P160029.mol
1924,*N(CCC*)C(=O)C,P160031.mol
1925,*N(CCC*)C(=O)CC,P160032.mol
1926,*N(CC*)C(=O)CCC(=O)OC,P160044.mol
1927,*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)*)c1,P160052.mol
1928,*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)c2ccc(cc2)c2ccc(cc2)*)c1,P160053.mol
1929,*c1c(nc2c(n1)cc(cc2)c1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,P160054.mol
1930,*c1ccc2c(nc(cn2)c2ccc(cc2)c2nc3c(nc2)ccc(c3)C(=O)*)c1,P160056.mol
1931,*c1cc2c(nc(c(n2)c2ccc(cc2)c2c(nc3c(n2)cc(cc3)C(=O)*)c2ccccc2)c2ccccc2)cc1,P160057.mol
1932,*c1nc2c(nc1)ccc(c2)S(=O)(=O)c1ccc2c(nc(cn2)c2ccc(cc2)*)c1,P160058.mol
1933,*c1c(nc2c(n1)cc(cc2)S(=O)(=O)c1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,P160059.mol
1934,*c1nc2cc3c(cc2nc1)ncc(n3)c1ccc(cc1)*,P160060.mol
1935,*c1nc2cc3c(cc2nc1c1ccccc1)nc(c(n3)c1ccc(cc1)*)c1ccccc1,P160061.mol
1936,*c1nc2cc3c(cc2nc1c1ccccc1)nc(c(n3)c1cc(ccc1)*)c1ccccc1,P160062.mol
1937,*c1c(nc2c(n1)cc(cc2)c1cc2c(nc(c(n2)c2cc(ccc2)*)c2ccccc2)cc1)c1ccccc1,P160065.mol
1938,*c1cc2c(nc(cn2)c2ccc(cc2)c2nc3c(nc2)cc(cc3)C(=O)*)cc1,P160069.mol
1939,*c1nc2c(nc1)cc(cc2)S(=O)(=O)c1cc2c(nc(cn2)c2ccc(cc2)*)cc1,P160070.mol
1940,*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)*)c1,P160071.mol
1941,*c1nc2cc3c(cc2nc1)nc(cn3)c1ccc(cc1)*,P160072.mol
1942,*c1nc2c(nc1c1ccccc1)cc(cc2)S(=O)(=O)c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)*)cc1,P160074.mol
1943,*c1nc2cc3c(cc2nc1c1ccccc1)nc(c(n3)c1ccccc1)c1cc(ccc1)*,P160075.mol
1944,*c1nc2cc3c(cc2nc1c1ccccc1)nc(c(n3)c1ccccc1)c1ccc(cc1)*,P160076.mol
1945,*c1nc2c(c(c1)c1ccccc1)cc(cc2)*,P160078.mol
1946,*c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)c2c(nc3c(n2)cc(cc3)C(=O)*)c2ccccc2)cc1,P160082.mol
1947,*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)c2ccc(cc2)*)cc1,P160083.mol
1948,*c1nc2c(nc1c1ccccc1)cc(cc2)S(=O)(=O)c1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1,P160085.mol
1949,*c1nc2c(nc1)cc(cc2)c1cc2c(nc(cn2)c2ccc(cc2)c2ccc(cc2)*)cc1,P160086.mol
1950,*c1nc2c(nc1)cc(cc2)c1cc2c(nc(cn2)c2ccc(cc2)*)cc1,P160087.mol
1951,*N1CCN(CC1)C(=O)c1c(cccc1)c1c(cccc1)C(=O)*,P160089.mol
1952,*N1CCN(CC1)C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(CC)C,P160090.mol
1953,*N1CCN(CC1)C(=O)CCC1(c2ccccc2c2ccccc12)CCC(=O)*,P160091.mol
1954,*N1C(=O)C(CC1=O)CC*,P160096.mol
1955,*c1cc2c(nc([nH]2)S(=O)(=O)c2nc3c([nH]2)ccc(c3)c2cc(ccc2)*)cc1,P160105.mol
1956,*c1nc(nc(n1)N(c1ncnc(n1)N(*)c1ccccc1)c1ccccc1)c1ccccc1,P160106.mol
1957,*c1nc(nc(n1)C(C(C(C(C(C(*)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,P160107.mol
1958,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2cc(ccc2)*)cc1,P164412.mol
1959,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2cc3c(cc2)cc(cc3)*)cc1,P164417.mol
1960,*c1nc(nc(n1)NCCCCCCN*)c1ccccc1,P164426.mol
1961,*c1nc(nc(n1)N(CCCCCCN(*)C)C)c1ccccc1,P164427.mol
1962,*c1nc(nc(n1)N(CCCCCCN(*)c1ccccc1)c1ccccc1)c1ccccc1,P164428.mol
1963,*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1,P164456.mol
1964,*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2cc(ccc2)*)c2ccccc2)cc1,P164457.mol
1965,*c1nc2c(nc1c1cc3c(cc1)cccc3)cc(cc2)c1cc2c(nc(c(n2)c2ccc(cc2)*)c2cc3c(cc2)cccc3)cc1,P164458.mol
1966,*c1nc2c(nc1c1cc3c(cc1)cccc3)cc(cc2)c1cc2c(nc(c(n2)c2cc(ccc2)*)c2cc3c(cc2)cccc3)cc1,P164459.mol
1967,*c1ncnc(n1)N(CCCCN(*)c1ccccc1)c1ccccc1,P164490.mol
1968,*c1ncnc(n1)N(CCCCCCN(*)c1ccccc1)c1ccccc1,P164491.mol
1969,*c1ncnc(n1)N(CCCCCCCCCCN(*)c1ccccc1)c1ccccc1,P164492.mol
1970,*c1nc(nc(n1)N(CCCCN(*)c1ccccc1)c1ccccc1)C,P164493.mol
1971,*c1nc(nc(n1)N(CCCCCCN(*)c1ccccc1)c1ccccc1)C,P164494.mol
1972,*c1nc(nc(n1)N(CCCCCCCCCCN(*)c1ccccc1)c1ccccc1)C,P164495.mol
1973,*c1nc(nc(n1)N(CCCCN(*)c1ccccc1)c1ccccc1)c1ccccc1,P164496.mol
1974,*c1nc(nc(n1)N(CCCCCCCCCCN(*)c1ccccc1)c1ccccc1)c1ccccc1,P164497.mol
1975,*c1n(c(nn1)c1cc(ccc1)c1n(c(nn1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,P169043.mol
1976,*O[Si](Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)(C)C,P170001.mol
1977,*O[Si](c1cc(ccc1)*)(c1ccccc1)c1ccccc1,P170002.mol
1978,*[Si](CCC*)(c1ccc(cc1)N(C)C)C,P170003.mol
1979,*[Si](CCC*)(c1ccc(cc1)N(C)C)c1ccccc1,P170004.mol
1980,*[Si](CCC*)(c1ccccc1)C,P170005.mol
1981,*[Si](C*)(C)C,P170006.mol
1982,*[Si](CCC*)(C)C,P170007.mol
1983,*[Si](CCC*)(c1ccc(cc1)C)c1ccc(cc1)C,P170008.mol
1984,*O[Si](*)(CC)CC,P170009.mol
1985,*O[Si](*)(CCC)CCC,P170020.mol
1986,*O[Si](O[Si](O[Si](*)(c1c(c(c(c(c1F)F)F)F)F)c1c(c(c(c(c1F)F)F)F)F)(C)C)(C)C,P170021.mol
1987,*O[Si](O[Si](O[Si](*)(c1c(c(c(c(c1F)F)Cl)F)F)C)(C)C)(C)C,P170022.mol
1988,*O[Si](O[Si](*)(c1c(c(c(c(c1F)F)F)F)F)C)(C)C,P170023.mol
1989,*O[Si](O[Si](O[Si](*)(c1c(c(c(c(c1F)F)F)F)F)C)(C)C)(C)C,P170024.mol
1990,*O[Si](CCC(C(C(C(C(C(CC[Si](*)(CCC(F)(F)F)C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCC(F)(F)F)C,P170025.mol
1991,*O[Si](CCC(C(C(C(C(C(C(C(C(C(CC[Si](*)(CCC(F)(F)F)C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCC(F)(F)F)C,P170026.mol
1992,*O[Si](CCC(C(C(C(C(C(C(C(CC[Si](*)(CCC(F)(F)F)C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCC(F)(F)F)C,P170027.mol
1993,*O[Si](CCC(C(C(C(CC[Si](*)(CCC(F)(F)F)C)(F)F)(F)F)(F)F)(F)F)(CCC(F)(F)F)C,P170028.mol
1994,*O[Si](CCC(CC[Si](*)(CCC(F)(F)F)C)(F)F)(CCC(F)(F)F)C,P170029.mol
1995,*O[Si](CCC(C(CC[Si](*)(CCC(F)(F)F)C)(F)F)(F)F)(CCC(F)(F)F)C,P170030.mol
1997,*O[Si](*)(c1c(c(c(c(c1F)F)F)F)F)C,P170032.mol
1998,*O[Si](*)(CCC(F)(F)F)C,P170033.mol
1999,*O[Si](*)(c1ccccc1)C,P170034.mol
2000,*O[Si](Oc1ccc(cc1)*)(c1ccccc1)C,P170035.mol
2001,*O[Si](Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)(c1ccccc1)C,P170036.mol
2002,*O[Si](Oc1ccc(cc1)*)(C)C,P170037.mol
2003,*O[Si](c1c(c(c(c(c1F)F)F)[Si](*)(C)C)F)(C)C,P170038.mol
2004,*O[Si](O[Si](O[Si](O[Si](c1cc(ccc1)[Si](*)(c1ccccc1)C)(c1ccccc1)C)(C)C)(C)C)(C)C,P170042.mol
2005,*O[Si](O[Si](c1c(c(c(c(c1F)F)F)[Si](*)(C)C)F)(C)C)(C)C,P170043.mol
2006,*O[Si](c1cc(ccc1)C(C(c1cc(ccc1)[Si](*)(C)C)(F)F)(F)F)(C)C,P170044.mol
2007,*O[Si](c1cc(ccc1)C(C(C(c1cc(ccc1)[Si](*)(C)C)(F)F)(F)F)(F)F)(C)C,P170045.mol
2008,*O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(C)C,P170046.mol
2009,*O[Si](O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,P170047.mol
2010,*O[Si](O[Si](O[Si](O[Si](c1cc(ccc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,P170048.mol
2011,*O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,P170049.mol
2012,*O[Si](O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C,P170050.mol
2013,*O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(c1ccccc1)c1ccccc1,P170051.mol
2014,*O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C,P170064.mol
2015,*O[Si](*)(c1ccccc1)c1ccccc1,P170066.mol
2016,*[Si](C/C=C\C*)(C)C,P170077.mol
2017,*[Si](C/C=C\C*)(c1ccccc1)C,P170078.mol
2018,*[Si](C/C=C\C*)(CCCOc1ccccc1)c1ccccc1,P170080.mol
2019,*[Si](C/C=C\C*)(CCCOc1cc2c(cc1)cccc2)C,P170081.mol
2020,*[Si](C/C=C\C*)(CCCOc1ccc(cc1)c1ccccc1)C,P170082.mol
2021,*[Si](C/C=C\C*)(CCCOc1ccccc1)C,P170083.mol
2022,*O[Si](*)(CCCCCCCCOc1ccc(cc1)C(=O)Oc1c(cc(cc1)C#N)C)C,P174326.mol
2023,*[Si](C*)(CCCCCC)C,P174327.mol
2024,*[Si](C*)(CCCN(CC)CC)C,P174329.mol
2025,*[Si](C*)(CCCn1c2ccccc2c2ccccc12)C,P174330.mol
2026,*O[Si](*)(CCCn1c2ccccc2c2ccccc12)C,P174331.mol
2027,*[Si](C*)(CCCOCCOCCOC)C,P174332.mol
2028,*[Si](C*)(CCC)CCC,P174481.mol
2029,*[Si](C*)(CCCC)CCCC,P174482.mol
2030,*[Si](C*)(CCCCC)CCCCC,P174483.mol
2031,*[Si](C*)(CCCCCC)CCCCCC,P174484.mol
2032,*N=P(*)(OC)OC,P180001.mol
2033,*N=P(*)(OCC)OCC,P180002.mol
2034,*N=P(*)(OCCC)OCCC,P180003.mol
2035,*N=P(*)(OCCCC)OCCCC,P180004.mol
2036,*N=P(*)(OCCCCC)OCCC,P180005.mol
2037,*N=P(*)(OCCCCC)OCCCCC,P180006.mol
2038,*N=P(*)(OCCCCCC)OCCCCCC,P180007.mol
2039,*N=P(*)(OCCCCCCC)OCCCCCCC,P180008.mol
2040,*N=P(*)(OCCCCCCCC)OCCCCCCCC,P180009.mol
2041,*N=P(*)(OCCCCCCCCC)OCCCCCCCCC,P180010.mol
2042,*N=P(*)(OCCCCCCCCCC)OCCCCCCCCCC,P180011.mol
2044,*N=P(*)(Oc1ccc(cc1)c1ccccc1)Oc1ccc(cc1)c1ccccc1,P180013.mol
2045,*N=P(*)(OCc1ccccc1)OCc1ccccc1,P180014.mol
2046,*N=P(*)(OCc1ccc(cc1)c1ccccc1)OCc1ccc(cc1)c1ccccc1,P180015.mol
2047,*N=P(*)(OCCc1ccccc1)OCCc1ccccc1,P180016.mol
2048,*N=P(*)(OCCCc1ccccc1)OCCCc1ccccc1,P180017.mol
2049,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,P180019.mol
2050,*N=P(*)(OCC(C(F)(F)F)(F)F)OCC(C(F)(F)F)(F)F,P180020.mol
2051,*N=P(*)(OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,P180021.mol
2052,*N=P(*)(Oc1ccc(cc1)F)Oc1ccc(cc1)F,P180022.mol
2053,*N=P(*)(Oc1cc(ccc1)C(F)(F)F)Oc1cc(ccc1)C(F)(F)F,P180023.mol
2054,*N=P(*)(OCc1ccc(cc1)Br)OCc1ccc(cc1)Br,P180024.mol
2055,*N=P(*)(OCCOC)OCCOC,P180025.mol
2056,*N=P(*)(OCCOCCOC)OCCOCCOC,P180026.mol
2057,*N=P(*)(OCCOCCOCC)OCCOCCOCC,P180027.mol
2058,*N=P(*)(OCCOCCOCCCC)OCCOCCOCCCC,P180028.mol
2059,*N=P(*)(NCC)NCC,P180029.mol
2060,*N=P(*)(N(C)C)N(C)C,P180030.mol
2061,*N=P(*)(N1CCCCC1)N1CCCCC1,P180031.mol
2062,*N=P(*)(Nc1ccccc1)Nc1ccccc1,P180032.mol
2063,*N=P(*)(Cl)Cl,P180033.mol
2064,*N=P(*)(Oc1ccc(cc1)Cl)Oc1ccc(cc1)Cl,P180034.mol
2065,*N=P(*)(Oc1c(cc(cc1)Cl)Cl)Oc1c(cc(cc1)Cl)Cl,P180035.mol
2066,*N=P(*)(Oc1ccc(cc1)C(C)C)Oc1ccc(cc1)C(C)C,P180037.mol
2067,*N=P(*)(Oc1ccc(cc1)C)Oc1ccc(cc1)C,P180038.mol
2068,*N=P(*)(C)C,P180040.mol
2069,*N=P(*)(Oc1cc2c(cc1)cccc2)Oc1cc2c(cc1)cccc2,P180041.mol
2070,*N=P(*)(Oc1cc(ccc1)C)Oc1cc(ccc1)C,P180042.mol
2071,*P1(=N*)Oc2ccccc2c2ccccc2O1,P189026.mol
2072,*C(=O)CC*,P190001.mol
2073,*Oc1ccc(cc1)C(=O)c1ccc(cc1)*,P190003.mol
2074,*OS(=O)(=O)c1cc(ccc1)C(=O)c1cc(ccc1)S(=O)(=O)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,P190004.mol
2075,*OS(=O)(=O)c1cc(ccc1)S(=O)(=O)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,P200001.mol
2076,*S(=O)(=O)C1C(CCCC1)*,P200009.mol
2077,*S(=O)(=O)C1CC(CCC1)*,P200010.mol
2078,*OS(=O)(=O)c1ccc(cc1)*,P200011.mol
2079,*S(=O)(=O)CC(C*)(C)C,P200016.mol
2080,*S(=O)(=O)c1ccc(cc1)Cc1ccc(cc1)*,P200018.mol
2081,*c1ccc(cc1)*,P210001.mol
2082,*c1ccc(cc1)C(*)C,P210003.mol
